,0
964,34.02777777777778
965,59.791666666666664
966,9.722222222222223
967,100.0
968,30.76388888888889
969,0.0
970,0.0
971,99.51388888888889
972,0.0
973,100.0
974,13.055555555555557
975,100.0
976,100.0
977,100.0
978,100.0
979,100.0
980,42.15277777777778
981,0.0
982,0.0
983,100.0
984,100.0
985,0.0
986,100.0
987,74.86111111111111
988,0.0
989,0.0
990,0.0
991,0.0
992,100.0
993,100.0
994,0.0
995,34.02777777777778
996,0.0
997,0.0
998,0.06944444444444445
999,11.666666666666666
